d79fbfc0-6af3-4037-811a-7d0bb946bb73,Eagle,Talon,1990
1bc11d72-0b12-4077-b0a9-58d71b6f6adb,Hyundai,Elantra,2001
12c93d0d-a923-42ac-be0a-d01d2ca9672a,Mercedes-Benz,CL-Class,1998
3f3ff64f-3b94-4f1b-a851-bf356dd0517d,Pontiac,Firebird,1987
a8681d68-f49b-456f-ba7e-4ebaee234e40,Infiniti,G,1994
2350a38f-e4f9-4486-83b3-c640f64f8c90,Toyota,Celica,1997
2dc7a275-b8b8-46a0-ae12-6b49c7821216,Land Rover,Range Rover,2001
66d8ab02-071c-4755-999e-783176a9a161,Honda,Odyssey,2009
85a60ef6-2bbf-4916-bb0f-eac8e2324423,Suzuki,Kizashi,2010
e185f857-34b2-466d-99b2-fbc1f3a36c5d,Kia,Rondo,2010
3bd91edf-9aad-4a37-8e49-9cbdc887b39f,Buick,LeSabre,2003
8ffe450e-e2d0-4258-a461-c02295ad0bbf,GMC,Sierra 2500,2008
6420b7d2-e4a2-491f-9cd2-544e1577631a,Chevrolet,Corvette,1960
5b75bf63-db4a-4463-8e98-878875acfd1c,Saturn,Relay,2005
88130436-b9b2-4aa9-a287-faa09a55624e,Volkswagen,Passat,2008
8fedfb34-8b66-4161-8fd1-92d08ceb9b74,Mercedes-Benz,E-Class,2011
bb25a861-7d7b-4108-97e8-ae80b0ca3ee9,Audi,RS 4,2008
1cb588db-6155-497d-9412-a63b5fb3f203,Chevrolet,Suburban 1500,1997
6238c8b1-4e1b-42b0-994e-485deb1f5897,Mitsubishi,Tredia,1985
73958f49-8bc3-4ee9-861b-1203a6a190f8,Lincoln,LS,2006
8b709cdf-778c-4f36-912f-25e4abdb78f0,Chevrolet,Lumina,1997
90b28e4e-a3f5-4901-b6e4-06a0b9ed35ed,Honda,Civic,2012
79a5697d-604e-4958-aaf3-1cc807a8e3fe,Toyota,Avalon,2003
f41e2f77-a9a1-4ae4-a1f8-12c23f59f356,Cadillac,DTS,2010
994ad733-cad9-46fd-bc45-a1cdd914057b,Dodge,Ram 1500 Club,1998
7b5d837d-d9b2-46fe-9364-cb6045a95095,Pontiac,Grand Prix,2005
f25e5b19-3793-4efb-847a-514306110781,Nissan,Titan,2004
b6fbcf27-58b3-40ad-88b7-830f8fb6f6c8,Suzuki,Samurai,1993
12599a5a-0a37-40d9-ba39-46a304f0c05a,Kia,Sportage,2007
06c24847-501b-464f-aee4-d062372d3bc0,Toyota,Tercel,1993
ca721467-2598-4399-8812-ef32a495f338,Honda,Element,2005
845170b1-399a-4e6b-a357-c7b07fd1b8fc,Pontiac,Firebird,1990
ef42535b-69c2-4a5f-bc3d-1669aa6bf25b,Mazda,Protege,2003
a76c2e05-5cc6-47ed-a4ce-0bdc0297b9c9,GMC,Rally Wagon 3500,1992
a1a4522b-a4b9-4349-8192-df107bcbbb9c,Kia,Optima,2002
4da5ba85-1d8e-4f55-ad0a-4fb9eebde552,Chevrolet,Lumina,1994
bacb0541-8b49-46a9-ace3-091b79e9bd14,Hyundai,Elantra,2006
1c9b18d6-8ada-4dbf-bc2a-b599aa022cc8,Lotus,Exige,2006
3e90b1b4-84d0-4457-8265-59880cf302a8,Mitsubishi,Montero Sport,1999
21a8015f-3a07-4e50-bff6-d8d257d24dc4,Pontiac,Fiero,1985
0b017e15-442e-47c0-8e83-9a819539a2fe,Mazda,CX-7,2010
cf68d3e7-ef6f-484c-8ef4-4c58dc6ebf6e,Volvo,V40,2004
108cb1a0-e5c2-499b-92de-4e35c4915d6f,Mercedes-Benz,300SD,1993
4929a8d0-6a9e-4d0e-972a-46cf468d05ae,Cadillac,DeVille,2000
7608eb80-f296-49e9-804c-9d2a2e97a232,Toyota,Corolla,1998
1e05319e-5af7-4219-a738-a3d7e1a68d19,Ford,Flex,2011
2a8a8e62-34f4-48e1-a285-723eb309dcab,Mitsubishi,Pajero,1999
f06d91b6-9b71-411a-8aad-ba8b49ada8f5,Mitsubishi,Galant,1998
9dc32b00-e148-439a-b52c-21e966b077d5,Mitsubishi,3000GT,1998
187a9794-d63d-4fd7-bc73-f5c3b9ef8750,Toyota,Land Cruiser,1992
3514bab6-537c-4a23-9d1c-4c9b1c3f58c3,Chrysler,Voyager,2001
e075c5f8-e833-44c5-818d-2aa2e8100c55,Jeep,Wrangler,2012
5da4db24-b7ba-407d-a4f9-8b04228af166,Porsche,911,2007
90843f65-ec24-4e41-bd97-b9c32b2f1cc5,Mercury,Mariner,2005
492ea0ac-b34b-4309-91e4-5110bc6ffd6a,Bentley,Continental GTC,2010
75de2859-98ab-44ea-a11f-bfc1b011256e,Mazda,MX-6,1993
1cadddac-ef22-415e-bae8-d72a0ee189e2,Volkswagen,Eos,2009
a86c59d6-b995-4b77-aca8-2ae0d2b66e30,Dodge,Ram 2500,2000
39388281-945c-4178-a97e-d77670d79ae3,Chevrolet,Express 2500,2000
0563edea-caab-4615-bd06-3f62f7150b6a,Suzuki,Aerio,2004
caa50a3e-c2f2-48ed-96df-553d71f84275,Saturn,Outlook,2007
334ca2ba-3dd9-4e6b-8de7-9ed331b49dea,Audi,5000CS Quattro,1986
81f61c46-bb8e-4f43-b181-edb1ecf189a8,Ford,Econoline E350,2001
474eb41e-0165-44c1-a534-d604dc3ece4c,Ford,Transit Connect,2011
aba71726-8d88-410a-92a9-b8bce5d9780a,Chevrolet,Astro,1992
634c3dca-a88a-4311-adf6-9107e3e030d2,Toyota,Tacoma,2012
6d0970e5-4fb3-43c8-94c8-c2a768bba0f0,Dodge,Ram 2500,1997
75d7a823-3a80-418c-a5e9-a26a6d297ce6,Chevrolet,Express 2500,2004
32e0d2a5-6425-4a3b-a055-4f7a621adfae,Kia,Optima,2006
17beac77-f935-459b-ac17-71820c211482,Lamborghini,Murciélago,2009
bdf8a521-d920-4dd6-8b77-2847858745ab,GMC,Sierra 3500,2002
5655ffab-d193-4bf3-8290-2a5494e0ce88,BMW,X5 M,2012
52cc4ca8-b443-4183-8750-f560a7f8d3b1,BMW,Z4,2003
1f30ba00-c46e-465d-8fb1-6fb4b1adb0ba,Subaru,Forester,2011
6f82a023-3506-4c96-a784-8d68f2fb7566,Lincoln,MKX,2010
21d483a9-e6f7-484f-b7b0-4ae5f3165064,BMW,530,2004
d4f1e31a-8518-4f12-8268-3ce495c06c6d,Lexus,IS,2010
ef4abf55-7462-4651-b043-beca663f37ba,Ford,F150,1997
65dcd87f-57c9-4c2b-8226-8d1e24b3aae1,Infiniti,J,1993
be0dc6e3-7d92-476c-b7b4-46ac026c038a,Suzuki,SJ 410,1984
ae231f59-69bc-4feb-87ba-b8ef53c4f7be,Honda,Accord,2005
8acf8345-7ef1-413d-8b42-bb158890b1ec,GMC,1500,1993
090838fa-702d-45c6-9af1-0a896c415355,Ford,Expedition,2000
2595faea-9713-4497-aee6-9b7fc9a312c3,Audi,S8,2001
ecd52e5d-2e5a-4c0a-891e-7c1827f52628,Plymouth,Breeze,1999
7948b2c4-494c-45a4-bc2b-e419138fd86f,Dodge,Dakota,2010
7f597388-3899-4c33-b630-13350d361879,Dodge,Ram Van 1500,1998
fcd73d59-710f-45cc-b0f5-fff1d355785d,Volkswagen,GTI,1988
4029df9b-c6d9-4039-bd49-5b424660e384,Chrysler,300,2005
5bf6646d-fafc-405e-b27b-c62d99da94b3,Cadillac,Eldorado,1993
9b028b26-18ad-47cf-a7be-0c4cbefcc4c1,Pontiac,LeMans,1993
6947f193-2767-40ed-947d-e7096bcfb35c,Isuzu,Hombre,1996
bb6b0876-a2fa-4461-a3e2-71d4f1fdfd10,Lotus,Esprit,1997
a9b22534-4359-4d35-8d80-8cd5558bf2b0,Chrysler,Concorde,2001
605d76d3-5225-412e-9327-663e296b4ff4,Subaru,Outback,2004
b94bbed1-4028-45b8-85f5-52f9b34ecd22,Ford,Galaxie,1966
94db7e84-8df7-41cb-87b6-7a7c9189b12d,Ford,E150,2011
3629e871-29ad-4b6f-be84-438bf2ac5399,Audi,A6,2007
480e496d-2a72-48cc-9f11-5c3b06589c70,Ford,Club Wagon,1992
391d2210-1124-428a-ac04-0a0c6fc2f44e,Infiniti,QX,2006
d6824615-1e98-49a6-b5ed-cb9acb843ec0,Maserati,Quattroporte,2008
eabf12a6-0b88-4741-b1d1-8fd89b266da7,Volkswagen,Passat,2002
aca9c38e-a7ca-4105-8143-678dc012adb3,Volvo,S80,2012
c8bed2b8-8dd6-459c-b33d-ca700a590cf9,Audi,RS 4,2008
23813cd7-8ef7-484e-9f91-312e6fd88941,Dodge,Dakota Club,1993
e1660dca-9797-49f6-bdc4-15dcccdc2099,Mazda,B-Series Plus,1992
c2540252-1b9f-49a4-92f2-2b5b5362bfda,Ford,Mustang,1989
2b6f1528-9e08-4408-9cf1-57ca4e0843ec,Hyundai,Elantra,1992
3c67c8b4-72ce-4876-9fed-87bc60df16c2,Chevrolet,Sportvan G30,1994
b2b9fc98-255d-4431-b625-4e9cc9d770a7,Geo,Tracker,1996
dbab6726-2120-4673-8b14-0ac966f843c1,Dodge,D250,1993
19040e34-a9e4-4bec-a9ec-214bea5933fc,Mitsubishi,Chariot,1989
9044ed02-1434-41a6-b9ba-158fb59f0a12,Isuzu,Trooper,2002
f6337e2b-d476-4b55-a88c-a8172b4da46c,Ford,Crown Victoria,2008
0c2a1cf7-b323-4a45-b3cc-11d88d753474,Cadillac,DeVille,1996
5037ef70-45a5-456b-9fd3-a85713bd710c,GMC,Savana 3500,2010
7f507ab8-409c-4a3a-87c8-8f3cded965a7,Chevrolet,Corsica,1994
fb8f42c5-1182-40d7-9c8b-d250c0d16a06,Subaru,Alcyone SVX,1997
4b38164c-35a0-4810-b940-b09b1904adae,Dodge,Ram 1500,1998
4a582038-0395-4690-ac4a-8229009fded5,Mazda,B-Series,2007
3369b892-d2d1-4a14-ae42-de19f66ffb7e,Mercedes-Benz,E-Class,1999
887db783-8cb8-472c-8c22-dadbe60b9eab,Toyota,Sienna,2012
b75e9fc0-7aa4-4286-9dd5-c046c0b8c0e4,Ford,Ranger,2010
55f51c2c-99ca-464d-acc0-7c58434a18d2,Toyota,Tacoma,2002
8ff7206c-03e2-47a3-8d49-285147b3ab02,Dodge,Ram Van 2500,1998
bb515571-06e4-4b8d-9bfe-5e67a3b3970e,Audi,A3,2007
1b27bd18-9d1e-4fb4-b818-3725dba44869,Pontiac,Firebird,1989
3dbf4910-aac3-4c30-b624-cab9de6f384b,Porsche,Cayman,2006
363cd39f-52ec-465d-9a72-de2a02b036f4,Buick,Terraza,2006
97900b03-d179-42cd-937f-9eaf18c04a23,Mitsubishi,Montero,1993
4d6aa4bf-ee66-4507-8bf5-aaf3fe65ef73,Honda,Pilot,2006
51187333-6b09-4565-b1b0-1c27a005a146,Volkswagen,Jetta,1987
39f68576-49ba-427a-8477-a932f99fbcb4,Toyota,RAV4,2010
2a7e496f-b214-40d1-86f0-dab2a267d8e5,Chevrolet,Express 1500,2002
2addca03-c5c6-4175-a3f0-d3a3cda3bc0a,Pontiac,Bonneville,1997
74e679dc-edca-4086-befe-a6db4e9fc524,Lexus,RX,2000
b427829d-144d-4f77-b4e0-3fd31e844d7b,Panoz,Esperante,2005
b119489e-1c01-4e1b-9046-13f0e09c1d34,Ford,Econoline E350,1997
fa0a7c42-c2bc-4ec6-abaa-2da8f44f28b8,Mercury,Topaz,1994
604eea09-5ab9-4a07-b6e6-c28c35f73f72,Chevrolet,Astro,1992
c372450c-36ee-4c38-aa92-d08af32dd81d,Toyota,Yaris,2012
d226157c-f5a3-420e-b662-24864a9342d0,Mazda,MX-5,2008
32503a5a-8314-404f-a285-849394a2bf49,Pontiac,Sunfire,1996
1eb27b3f-ac4d-44a4-8c63-b8f27d72ab0b,Mercedes-Benz,SL-Class,2007
e19ad852-4b16-4fd9-b398-67405fceedfc,Chevrolet,Corvette,1997
b9552a04-81d7-44c5-9e61-f1717b0e755e,Audi,80,1989
994320b1-d196-42e9-afd7-9661ec91763e,Audi,A4,2001
982e571a-0b81-43c3-82a8-f1d35453f7b3,Mercedes-Benz,CL-Class,1999
891cf9e7-e242-4c3e-a887-f296a6f862eb,Ford,Ranger,2011
34264713-3aa1-4e96-b17b-1bc043e3d090,Land Rover,Range Rover Sport,2007
46746d21-352a-4e33-a993-02d620c2d463,Porsche,Panamera,2012
cebe1ad9-31cb-4bc3-8047-77dc56ca432f,Chevrolet,Express,2009
b2f72621-e09a-4366-8a6d-4c38206387e7,Mazda,RX-7,1983
daf54cad-1e24-47e4-8a04-61a02c77607a,GMC,Sierra 2500,2002
2e0832c2-b2fc-43b2-8a86-ed0b251b994f,Toyota,Xtra,1994
9dc7e22d-e73c-4eb1-8019-cfbf6080f5be,Jaguar,XK,2011
387fdeec-731a-43e3-a04f-3cb7850c7a5d,Toyota,Corolla,2004
d4c8f33c-857c-48a5-8672-dc94c7a73d90,Volvo,C70,2001
e27e0916-5afd-4389-81ce-aca3bfa19568,Toyota,Prius,2005
d63d6e02-4905-4619-8dcb-e1df9d779468,Acura,TL,2010
eaaf600a-3358-47d2-9fdb-049fd004ca3b,Saab,9000,1999
51e2230e-fabc-4456-8c5f-61d2b92aacc2,Subaru,Loyale,1990
4b72dd57-ef9f-4f1f-a035-a5c137cd8ecf,Chrysler,Town & Country,1992
31bb06f0-f66a-4795-b3cb-db58e334c1aa,Mitsubishi,Lancer,2010
c554d4a7-f5e5-462c-89b4-da6bfaa87f2a,Lexus,GS,1994
86ba41e2-f88b-47e9-9ddb-f1197e833389,Dodge,Durango,2003
a6cf07b6-8b32-4593-a09d-606666619a0a,Mazda,Mazda3,2004
bce0abdf-20c5-43e4-be31-76dd084b5e8d,Dodge,Ram 2500,2004
5a6007a6-1663-4265-8cc1-814eb08c4bef,Toyota,Avalon,1996
91677478-25ae-4938-aff8-07a8a5d2b543,Toyota,Tundra,2001
fa741653-1a2e-4e1f-b720-257c4093f5a1,Cadillac,Fleetwood,1996
a7a368d1-589d-4d9d-931f-6ed618e1710a,Chevrolet,Suburban 2500,2007
0726f988-4a90-4abe-a6da-79e91e11c3b6,Volvo,C70,2012
f0041daa-6e30-478b-aed0-3d7b5f4b4e19,Dodge,Ram Van 2500,1999
cdde6c0a-41f4-4283-8fe0-e969df82180b,Ferrari,458 Italia,2010
945a41d2-05ea-4a92-99df-6ea0998400be,Dodge,Neon,2000
ca908cdb-2679-44ab-aa18-723ece8e7f45,GMC,2500 Club Coupe,1995
2e3081fd-cec3-487e-b121-57bea439b847,BMW,525,2002
b9ce5abd-366c-4b88-a7d4-3dfc3c1eab70,Lexus,GS,1993
ef7ed830-77b1-404d-b8d9-81ac4231c77c,Kia,Spectra,2001
c0af68bf-a7b5-4e5e-bcdc-136c880c2b53,Volkswagen,Cabriolet,1986
97d31c90-5d4a-4e73-b54d-6f0f11139f86,Volkswagen,Jetta,1988
53f7daa8-fa52-4bae-832d-a3fc522d0e7c,Ford,Explorer,2012
7b45c045-cb5a-4eea-8779-5f9f45243694,Hyundai,Santa Fe,2009
cf973dc4-79fa-455a-ba5e-d3686c6d0106,Pontiac,Daewoo Kalos,2005
e77e8548-20e6-45c4-a01a-75203058f25a,Toyota,Prius,2010
d177228c-66c3-4eb3-a93f-688bd2f20f6f,Lincoln,MKS,2009
a4d66132-87f3-4416-8751-b9479f2d8e52,Mercedes-Benz,C-Class,2011
1a704ad2-5b57-4300-9ec1-4191cad3429c,Ford,Focus,2012
6761a6df-ec79-4ca5-ab46-ff362d3aa4bf,BMW,3 Series,2009
c6d9e1f3-5fbe-436c-91d0-fd0a0f8bb641,Infiniti,J,1996
19a79e4a-e8f5-44d4-b9d4-7a9f57225be9,Daewoo,Lanos,1999
033bcfe7-6f2a-4a9f-a113-4633675d4134,Kia,Rio,2007
7c09c790-0598-4f2b-b7b7-c640af21df32,Hyundai,Elantra,1999
2a4542f3-eca8-41f1-aff0-bb882c94d254,BMW,X5 M,2013
56206c8b-fe92-4c1b-9a9c-0218445d5da5,Acura,NSX,1992
be60e10a-e8e8-4c64-9b2b-e9b52cae061c,Volkswagen,Eos,2011
91f2672d-c0e3-4d35-95b5-786f0d3bbc4b,Suzuki,Sidekick,1990
1347b4f9-a5ff-490f-808e-a2a783fff7e7,Chevrolet,G-Series 2500,1998
2a206666-7002-4964-9723-1fe1449da5b1,GMC,Savana 3500,1997
14eb5046-0f9f-4b4e-9d83-48f829cc6634,Lamborghini,Murciélago,2004
ab59d450-4fe0-4171-b07a-0a229d3a4f14,Cadillac,STS,2007
e0000d26-be99-45ab-8985-a54f829ad9b1,MINI,MINI,2002
67b89adf-0c25-494d-b73a-efc3980823ee,Dodge,Ram 1500,1998
da09f8f2-2e87-49cb-bea8-6e05cff8d944,Dodge,Ram Van 3500,1997
62472906-ac4c-46e3-9852-c4f4db1b8c24,Pontiac,Safari,1986
7c717d05-cb68-446a-8b18-5ba4cfdab2b4,Ford,Aerostar,1987
e5e7f731-dcaa-441c-a481-45a1a1dc82a8,BMW,M3,2005
bd87b0ab-f553-4093-9e9c-83ad8fd19148,Oldsmobile,Silhouette,1992
be28d109-9f3e-4ed6-a8ea-a9b06593ebb4,Ford,Escort,2000
e6562fb7-9063-4d5f-853a-0aac81240b11,Mercury,Cougar,1968
91d9fdf9-a2a2-4e3a-a2ab-b5fcb49acd95,Mitsubishi,Eclipse,1994
8e335830-5537-4635-9186-a8d0b896a896,Aston Martin,Vantage,2007
46a4b978-8da2-4a9f-9790-bda21c48f4d8,BMW,X3,2005
f862996c-2eee-4dd9-8f06-ebe8097e391f,Maybach,62,2008
52385f28-09f2-41a7-9802-cab3621fefa6,Mitsubishi,Eclipse,2006
154dabe5-7ec1-44e8-9acf-e0d946569cd7,Cadillac,Fleetwood,1996
e93ea2f6-183c-4510-adb4-1a569f5606b2,Cadillac,Escalade EXT,2012
38144d78-fdae-49f2-a4d1-dd8291a9500b,Honda,Pilot,2002
6a815b27-c7b9-4072-a743-46219b353856,Ford,Ranger,2005
fe4cbb5d-89ba-410b-b472-8112b8f141ae,Volkswagen,Rabbit,2006
4e2190b3-8984-4bdc-a423-be21c9ddcfa4,Volkswagen,rio,1997
646d8ddd-6366-47f7-9274-179c9995bd4a,Toyota,Avalon,1997
a53657f4-fd4b-4466-be17-584d3d09d64c,Mitsubishi,Diamante,1993
db2c0f3c-91d6-4478-bc0c-31f352e481ab,Plymouth,Breeze,1996
8fdabc2c-fa68-4878-a52e-d401eb046af8,BMW,M6,2009
2f20d48b-3320-4405-9207-6b573574c01f,Maybach,62,2008
bac17d2d-d295-4831-9d9b-ab12ee7138b3,Chevrolet,2500,1993
ac3611bc-2fca-4664-92c9-defee5839bd2,Ford,Mustang,1974
c350ea0f-ad6a-4315-815b-5df513d98e4e,Chevrolet,HHR Panel,2006
264567f8-bb8d-45e0-8f58-5c0b535625e8,Dodge,Stratus,2003
0fe303ec-87c1-45d8-8b1b-e875ce227076,Nissan,Quest,2008
ac8e7450-0765-496e-aa7e-a1134e39a23a,Honda,Accord,1987
4747dfc1-f6ec-45bf-8d07-c159cdeb7c48,Ford,Contour,1998
e4bf35aa-2211-48da-809e-074b8d32cc89,Saturn,VUE,2002
559b39a3-9e73-4ebb-859f-cd2e2951fc83,Mitsubishi,3000GT,1996
e9509196-5237-4b3a-a923-9678494b7adf,Toyota,TundraMax,2011
b2a41d04-1119-433d-b50c-eeb387c52bdf,Cadillac,Seville,2001
08cd5e3d-9d47-47d8-aca9-36940e304f57,Nissan,Armada,2008
f1d029e1-0c50-4caf-8103-0576a8f335b5,Volkswagen,Cabriolet,1990
a8054a67-471b-4af5-ac7e-75517aa1e2a6,Eagle,Summit,1996
5e90f2a1-1271-4243-b180-009f4a0835ab,Mitsubishi,Lancer,2011
e1957aad-0f91-4f37-acc9-ec30c74d8ee7,Mazda,Mazdaspeed 3,2009
e2e99943-471a-44c6-8cc8-782e36f36ad5,Ford,E350,2006
1b71cdc6-4a87-41c5-b5b2-c80d0de96873,Toyota,RAV4,2005
2355b195-b7b3-4ccd-adfa-771f38e308e0,Saab,9-5,2011
76cc3af0-1d17-4310-84bb-d4109c4cfd75,Dodge,Dakota,2000
c2b398c6-f8f9-4a06-ae90-852714d9652b,Lotus,Esprit Turbo,1984
d7721c54-8e21-44c0-bcf8-32a409305892,Ford,LTD Crown Victoria,1988
46418a1f-1556-420a-aefa-b9a393355ecd,Toyota,Celica,2000
f122b889-294c-4752-98b7-004384a19ea4,Ford,Courier,1989
5c732226-5bd9-4fec-a443-db8699c09ee4,GMC,Rally Wagon 2500,1994
18e9f4b8-f0e7-4e60-9d2c-c00cb264abb0,Porsche,Cayman,2008
1f5a975b-7557-4a62-a1b7-9b1bf3ea067d,Mercury,Mountaineer,2001
a142d7d5-8358-4478-b455-8a879cae6d88,Isuzu,Hombre,1996
353cd323-8dad-4d15-ab2e-18c74eef848b,Mercedes-Benz,SLR McLaren,2008
f01b92d7-f368-406b-a230-d17b41f8bc71,Chevrolet,Impala,2001
5e341c65-84b9-4dcb-843d-b59a15d6f70d,Toyota,TundraMax,2007
6d4ffec8-5fc3-41ce-abf4-d24d34a33f37,Ford,Ranger,1988
a07c53c8-0115-4afb-af03-79117fd9b59f,Buick,Reatta,1990
54378ad4-b0a7-48a7-a18f-89bc37f5046a,Ford,Escape,2005
0ceda678-85b2-4420-b412-dcc2effcc9eb,Ford,Expedition EL,2011
d2194317-d58f-46ed-8cb1-8758d229855f,Maserati,Quattroporte,2005
50c9428e-1f4a-4465-a456-238e42e18ca6,Infiniti,QX,2011
af195d93-22ea-4680-9f86-77177f83ab90,Mazda,CX-9,2007
398e0093-8295-489c-80cb-998b9a94c9ed,Chrysler,Concorde,2004
6d33d98c-4335-4592-8ac5-926e219276eb,Volkswagen,Passat,1997
8decb046-c8c6-40ad-832d-7f8318216907,Mazda,MX-5,2010
60e5edc2-6807-4898-b373-520457b9379f,Maserati,GranTurismo,2009
5329d598-3638-49e6-b438-ea6009ca8c3b,Volkswagen,Jetta,2002
